musulus sphincter pupillae	мышца, сжимающая зрачок	цяглі´ца сьціска´льніца зрэ´нкі	
stroma iridis	строма радужной оболочки	асно´ва вясё´лкі	
musculus dilattor pupillae	мышца, расширяющая зрачок	цяглі´ца пашыра´льніца зрэ´нкі	
ligamentum pectinatum iridis	гребешковая связка радужной оболочки	грабенява´тая цяглі´ца вясё´лкі	
spatia anguli iridis (Fontanae)	пространства угла радужной оболочки (Фонтана)	прасто´ры кута´ вясё´лкі (Фонта´на)	
circulus arteriosus major	большой артериальный круг	бо´льшае артэрыя´льнае ко´лца	
circulus arteriosus minor	малый артериальный круг	ме´ншае артэрыя´льнае ко´лца	
membrana pupillaris	зрачковая перепонка	зрэ´нкавая бало´нка	
stratum limitans anterius	передний пограничный слой	пярэ´дні межавы´ пласт	
stratum vasculosum	сосудистый слой	судзі´нны пласт	
membrana limitans iridis	пограничная перепонка радужной оболочки	межава´я бало´нка вясё´лкі	
stratum pigmenti	пигментный слой	пігмэ´нтны пласт	@
stratum pigmenti retinae	пигментный слой сетчатки	пігмэ´нтны пласт сеткаві´цы	
stratum pigmenti corporis ciliaris	пигментный слой ресничного тела	пігмэ´нтны пласт ве´йкавага це´ла	
stratum pigmenti iridis	пигментный слой радужной оболочки	пігмэ´нтны пласт вясё´лкі	
retina [238]	сетчатка	сеткаві´ца	@
pars optica retinae	зрительная часть сетчатки	зро´чная ча´стка сеткаві´цы 	
ora serrata	зубчатый край	зубча´сты край	
pars ciliaris retinae	ресничная часть сетчатки	ве´йкавая ча´стка сеткаві´цы	
papilla n. optici	сосок зрительного нерва	сысо´к зро´чнае нэ´рвы	
excavatio papillae n. optici	углубление соска зрительного нерва	запа´дзіна сыска ´ зро´чнае нэ´рвы	
macula lutea	желтое пятно	жо´ўтая пля´мка	
fovea centralis	центральная ямка	цэнтра´льная я´мка	
vasa sanguinea retinae	кровеносные сосуды сетчатки	крывяны´я судзі´ны сеткаві´цы	@
circulus vasculosus n. optici (Halleri)	сосудистый круг зрительного нерва (Галлера)	судзі´нны круг зро´чнае нэ´рвы (Га´льлера)	
arteriola temporalis retinae superior	верхняя височная артерийка сетчатки	ве´рхняя скро´невая артэ´рыйка сеткаві´цы	
venula temporalis retinae superior	верхняя височная венка сетчатки	ве´рхняя скро´невая вэ´нка сеткаві´цы	
arteriola temporalis retinae inferior	нижняя височная артерийка сетчатки	ні´жняя скро´невая артэ´рыйка сеткаві´цы	
venula temporalis retinae inferior	нижняя височная венка сетчатки	ні´жняя скро´невая вэ´нка сеткаві´цы	
arteriola nasalis retinae superior	верхняя носовая артерийка сетчатки	ве´рхняя насава´я артэ´рыйка сеткаві´цы	
venula nasalis retinae superior	верхняя носовая венка сетчатки	ве´рхняя насава´я вэ´нка сеткаві´цы	
arteriola nasalis retinae inferior	нижняя носовая артерийка сетчатки	ні´жняя насава´я артэ´рыйка сеткаві´цы	
