##LongTitle: Ботаніка. Агульная (БНТ)
##HTMLDescription_BEGIN
<div>
сидеральная система	сыдэральная сыстэма
сидячий лист	бесхвастковы ліст
ситовидные трубки	сітаватыя трубкі
скорлупа	лушпайка
скрещивание	крыжаваньне
скрытосемянные	акрытанасенныя
слизистые грибы	сьлізяватыя грыбы
слоевище (thallus)	паросьля
слоевцовые растения (Thallophyta)	паросьлевыя расьліны
сложный лист	складаны ліст
сложный пестик	складаны слупок
слоистость крахмала	слаістасьць крухмалу
слоистость оболочки	слаістасьць абалонкі
слой (годичный)	слой гадавы
созревание	дасьпяваньне
сок клеточный	каморкавы сок
соломина	саломіна
солончаковые растения	расьліны-солялюбы
сообщество растительное	згуртаваньне расьліннае
сорная растительность	пустазельле
сосальце (haustoria)	сысок
сосудисто-волокнистый пучок	судзінкава-валакняная вязка
сосуды	судзінкі
соцветие	суквецьце
социальные растения	гуртовыя расьліны
спайка (connectivum)	зьвязка, злучка
специальный пучок	асобая вязка
спиральное листорасположение	пакручасты лісталад
спора весенняя	зароднік веснавы
спора зимняя	зароднік зімовы
спора летняя	зароднік летні
спорангий	зародня
споровые растения	зароднікавыя расьліны
спящие глазки	сьпячыя вочкі
средиземноморская область	міжземнаморская краіна
срединный лист	сяродкавы ліст
срез	зрэз
сростнолепестные	зрослапялёсткавыя
ствол	пень
стебель (cormus)	сьцябло
стержень	стрыжань
столбик (stylus)	шыйка
столбчатая ткань	слупкаватая тканка
стрелка	стрэлка
стреловидный лист	стрэлкаваты ліст
строение	будова
стручок (siliqua)	лускаўка
сумка (ascus)	торбачка
сумчатые грибы (Ascomycetes)	торбачкавыя грыбы
супротивные листья	процілежныя лісты
тангентальный разрез	тангентальны разрэз
термотропизм	цяплозваротнасьць
ткани	тканкі
тор (цветоложе, receptaculum)	дно кветкі, кветадоньне
торф	торф
точка роста	пункт росту
травы	зельле
травянистый	зельляваты
транспирация	параваньне, трансьпірацыя
тройчатый лист	патройны ліст
тропизм	зваротнасьць
трубка венчика	трубка вяночка
трубка чашечки	трубка падвяночка
трубчатый цветок	трубкаватая кветка
трутовик (polyporus)	губка
тундра	тундра
тургесценция	напружанасьць
тургор	напружаньне, тургор
тычинка (stamen)	тычачка
тычинковая нить (filamentum)	тычачковая нітка
углеводы	вугляводы
углонервный лист	кутажылкавы ліст
узел	каленка
уредоспоры	летнія зароднікі, урэдаспоры
усвоение азота	прысваеньне азоту
усик	вусік
устойчивость	стойкасьць
устьице (stoma)	прадушынка ліставая
утолщение оболочки	пагрубеньне абалонкі
утолщение стебля	пагрубеньне сьцябла
фермент	фэрмэнт
фига	фіга
флаг (vexillum)	сьцяжок, жагель
флора	расьліннасьць, флёра
хвойные растения	ігластыя, шыльнікавыя расьліны
хвоя	ігліца, шыльнік
хлороз	бледніца
хлорофил	хлёрофіль, лістазелень
хлорофиловые зерна	хлёрофільныя дробачкі
хохолок (pappus)	чубок
цветение	красаваньне, цьвіценьне
цветок	кветка, краска
цветок бесполый	кветка бязродавая
цветок воронкообразный	кветка лейкаватая
цветок женский	кветка слупковая, жаночая
цветок махровый	кветка поўная
цветок мужской	кветка пылковая, мужчынская
цветок неполный	кветка няцэлая
цветок обоеполый	кветка двохродавая
цветок однополый	кветка аднародавая
цветок полный (completus)	кветка цэлая
цветок трубчатый	кветка трубкаватая
цветок язычковый	кветка язычкаватая
цветоложе (receptaculum)	кветадоньне
